 ,dni,dhi,wind_speed,ghi,air_temperature,dew_point,relative_humidity,surface_pressure
2022,0,0,3.7,0,18.2,0.9,31.18,973
2022,0,0,3.8,0,17.2,0.5,32.3,973
2022,0,0,3.7,0,16.4,0,32.8,974
2022,0,0,3.5,0,15.5,-0.4,33.72,974
2022,0,0,3.3,0,14.6,-0.6,35.27,974
2022,0,0,3.3,0,13.9,-0.7,36.52,974
2022,0,0,3.2,0,13.2,-0.8,38.05,973
2022,0,0,3,0,12.5,-0.8,39.84,973
2022,0,0,2.9,0,11.9,-0.9,41.27,973
2022,0,0,2.8,0,11.3,-1,42.52,974
2022,0,0,2.7,0,10.9,-1,43.47,974
2022,2,45,3.3,45,11.9,-0.9,41.03,975
2022,195,183,4.6,248,14.6,-0.3,36.17,975
2022,859,96,5.8,570,17.1,0.5,32.65,975
2022,938,110,6.2,803,19.4,0.8,28.76,975
2022,980,119,6.4,984,21.6,1,25.45,975
2022,1000,126,6.4,1097,23.3,1.1,23.23,974
2022,1005,127,6.3,1131,24.7,1.2,21.44,972
2022,996,126,6.1,1086,25.5,1.1,20.35,971
2022,963,125,5.8,962,25.9,0.9,19.6,970
2022,917,115,5.4,774,25.8,0.6,19.3,969
2022,836,98,4.9,538,25.1,0.4,19.73,968
2022,665,73,3.6,275,23.4,1.2,23.27,969
2022,6,34,2.1,35,19.4,2.2,31.73,969
2022,0,0,1.9,0,17.4,1.8,35.15,970
2022,0,0,1.8,0,16.2,1.9,37.99,970
2022,0,0,1.7,0,15,2.1,41.79,971
2022,0,0,1.6,0,14,2.2,44.7,971
2022,0,0,1.6,0,13.2,2.1,46.88,970
2022,0,0,1.5,0,12.4,1.9,48.84,970
2022,0,0,1.5,0,11.7,1.7,50.18,970
2022,0,0,1.6,0,11.2,1.4,50.85,970
2022,0,0,1.7,0,10.9,1,50.62,970
2022,0,0,1.8,0,10.5,0.7,50.67,970
2022,0,0,1.8,0,10.2,0.5,50.89,971
2022,277,35,2.5,62,11.8,0.7,46.49,971
2022,672,82,3.8,306,15.2,1,37.96,972
2022,835,107,4.9,568,18.1,2.2,34.58,972
2022,918,124,5.2,804,20.6,3,31.24,972
2022,966,133,5.3,986,22.8,3.3,28.02,971
2022,992,137,5.4,1100,24.7,3.6,25.42,970
2022,999,135,5.4,1133,26.1,3.6,23.37,969
2022,994,131,5.3,1089,27,3.3,21.67,968
2022,939,142,5.1,957,27.4,2.7,20.3,966
2022,893,130,4.7,772,27.3,2,19.48,966
2022,802,112,4.2,535,26.5,1.6,19.82,965
2022,622,82,2.6,272,24.6,3.6,25.54,965
2022,183,27,1.4,40,20,4.7,36.6,966
2022,0,0,1.3,0,17.9,4.6,41.45,966
2022,0,0,1.1,0,17.2,5.2,45.13,967
2022,0,0,1,0,16.6,5.4,47.57,968
2022,0,0,1,0,15.9,5.4,49.56,968
2022,0,0,1,0,15.1,5.1,51.3,968
2022,0,0,1,0,14.2,4.6,52.45,967
2022,0,0,1.2,0,13.6,3.9,51.83,966
2022,0,0,1.4,0,13.2,3,50.04,966
2022,0,0,1.6,0,12.9,2.2,48.22,966
2022,0,0,1.6,0,12.6,1.6,47.15,966
2022,0,0,1.6,0,12.3,1.3,47.11,967
2022,263,34,2,60,14.1,1.9,43.59,968
2022,639,84,3,297,18,2.6,35.71,968
2022,804,110,3.6,555,21.5,6.2,37.02,969
2022,888,127,3.9,785,24,7.9,35.66,969
2022,938,136,3.9,965,25.8,8.4,33.15,968
2022,962,140,3.8,1075,27.3,8.5,30.65,967
2022,974,138,3.7,1111,28.4,8.5,28.72,966
2022,969,133,3.5,1068,29.1,8.4,27.42,965
2022,963,117,3.3,954,29.3,8.1,26.59,963
2022,921,105,3.1,769,29.1,7.8,26.26,963
2022,846,90,2.7,537,28.3,7.6,27.1,962
2022,688,67,1.8,277,26.7,9,32.75,962
2022,261,25,0.9,43,22.7,10.6,46.46,963
2022,0,0,1,0,21.2,9.7,47.82,963
2022,0,0,1,0,20.6,9.4,48.71,964
2022,0,0,1,0,19.7,9.2,50.79,965
2022,0,0,1,0,18.4,9.2,54.92,965
2022,0,0,1,0,17.3,9.1,58.72,964
2022,0,0,1,0,16.6,9.2,61.48,964
2022,0,0,1,0,16,9.2,64.05,963
2022,0,0,1,0,15.5,9.2,66.09,963
2022,0,0,0.9,0,14.9,9.1,68.31,963
2022,0,0,1,0,14.4,8.9,69.45,963
2022,0,0,1.2,0,14.3,8.5,68.17,964
2022,351,32,1.5,67,16.6,9,60.82,964
2022,715,68,2.1,308,20.9,9.1,46.84,965
2022,859,88,2.2,564,24.6,9.5,38.39,966
2022,929,102,2.4,791,27,9.8,34.02,966
2022,965,112,2.3,965,28.5,10.1,31.86,965
2022,933,149,2.3,1056,29.7,10.3,30.07,964
2022,935,155,2.3,1089,30.5,10.4,28.95,963
2022,919,155,2.4,1041,30.9,10.6,28.53,962
2022,862,163,2.4,913,30.9,10.7,28.71,961
2022,800,150,2.3,727,30.5,10.6,29.3,960
2022,698,128,2.2,497,29.6,10.5,30.64,960
2022,512,91,1.5,248,28,11.4,35.69,961
2022,131,24,0.8,34,24.6,12.9,48.2,961
2022,0,0,0.6,0,23.3,11.9,48.81,962
2022,0,0,0.4,0,22.5,11.6,50.11,963
2022,0,0,0.8,0,21.7,11.3,51.49,964
2022,0,0,1,0,20.5,11,54.63,964
2022,0,0,1.1,0,19.5,10.9,57.41,964
2022,0,0,1.1,0,18.8,10.7,59.41,963
2022,0,0,1,0,18.2,10.6,61.35,963
2022,0,0,1,0,17.7,10.6,63.01,962
2022,0,0,1,0,17.2,10.5,64.69,962
2022,0,0,1,0,16.9,10.4,65.5,962
2022,0,0,1.1,0,16.6,10.3,66.33,963
2022,120,33,1.1,45,18.2,11.2,63.67,964
2022,423,117,1.9,259,22.3,11,48.71,965
2022,598,169,1.7,500,25.8,9.9,36.84,965
2022,696,202,2,719,28.4,9.7,31.12,965
2022,754,224,2.1,891,30.1,10.1,28.99,965
2022,951,135,2.2,1059,31.5,10.5,27.4,964
2022,954,139,2.3,1092,32.4,10.7,26.51,963
2022,940,139,2.3,1046,32.9,10.9,26.09,962
2022,872,155,2.3,914,32.8,11,26.3,961
2022,813,144,2.3,731,32.4,10.9,26.78,961
2022,709,124,2.1,500,31.4,10.9,28.28,960
2022,516,90,1.5,249,29.9,11.5,32.21,961
2022,134,24,0.7,34,26.5,13.5,44.83,961
2022,0,0,0.6,0,25.3,12.5,44.88,962
2022,0,0,0.5,0,24.7,12.1,45.39,963
2022,0,0,0.6,0,23.9,11.9,46.88,963
2022,0,0,0.9,0,22.7,11.7,49.89,964
2022,0,0,0.9,0,21.4,11.6,53.73,963
2022,0,0,0.9,0,20.4,11.5,56.62,963
2022,0,0,0.9,0,19.8,11.4,58.33,962
2022,0,0,1,0,19.2,11.3,60.19,962
2022,0,0,1,0,18.6,11.1,61.67,962
2022,0,0,1.1,0,18.1,10.9,62.74,962
2022,0,0,1.1,0,17.9,10.7,62.78,963
2022,180,36,1.1,54,19.8,11.7,59.52,963
2022,521,102,2,277,23.9,11.1,44.59,964
2022,696,138,2.1,524,27.2,10.1,34.2,965
2022,790,160,2.4,746,29.8,10.1,29.43,965
2022,845,173,2.4,920,31.6,10.7,27.61,964
2022,873,181,2.4,1030,32.9,11.3,26.68,964
2022,878,184,2.3,1061,33.8,11.7,26.19,963
2022,866,182,2.3,1017,34.2,12,26.13,962
2022,809,187,2.3,891,34.2,12.2,26.37,961
2022,751,169,2.4,711,33.8,12.1,26.87,960
2022,646,142,2.3,485,32.8,12.1,28.46,959
2022,455,99,1.6,240,31.2,13,32.85,960
2022,100,24,0.8,32,27.9,14.9,44.94,961
2022,0,0,0.8,0,26.6,13.8,45.24,961
2022,0,0,0.8,0,26.2,13.5,45.61,962
2022,0,0,0.8,0,25.6,13.4,46.7,963
2022,0,0,0.9,0,24.5,13.3,49.58,963
2022,0,0,0.9,0,23.5,13.1,52.23,962
2022,0,0,0.8,0,22.6,13.2,55.34,962
2022,0,0,0.9,0,21.8,13.2,57.97,962
2022,0,0,0.9,0,21,12.9,59.99,961
2022,0,0,0.9,0,20.1,12.7,62.62,961
2022,0,0,0.9,0,19.5,12.6,64.57,962
2022,0,0,0.9,0,19.2,12.5,65.26,962
2022,151,36,1,52,20.6,13.5,63.79,963
2022,465,110,1.2,266,24.1,12.8,49.14,964
2022,632,156,1.3,507,27.3,11.6,37.64,964
2022,722,187,1.9,723,30.5,11.2,30.48,964
2022,774,209,2.3,894,32.6,11.5,27.53,963
2022,780,235,2.4,993,34,11.9,26.16,962
2022,784,242,2.3,1026,34.9,12.3,25.52,961
2022,769,238,2.3,980,35.4,12.5,25.21,960
2022,702,243,2.3,854,35.4,12.6,25.35,959
2022,633,220,2.3,677,35.1,12.5,25.65,958
2022,518,180,2.1,456,34.2,12.6,27.02,958
2022,330,117,1.4,219,32.5,14.1,32.77,958
2022,58,19,0.8,24,29.2,15.9,44.49,958
2022,0,0,0.8,0,28.1,15,44.96,959
2022,0,0,0.7,0,27.5,15,46.59,960
2022,0,0,0.7,0,27,15.1,48.19,961
2022,0,0,0.8,0,26.2,14.9,49.82,961
2022,0,0,0.9,0,25.2,14.6,51.92,961
2022,0,0,0.8,0,24.5,14.6,54.11,960
2022,0,0,0.4,0,24.1,15.1,57.1,960
2022,0,0,0.3,0,23.6,15.3,59.83,960
2022,0,0,0.5,0,23.3,15.2,60.52,960
2022,0,0,0.5,0,22.8,15,61.45,960
2022,0,0,0.6,0,22.6,14.7,61,960
2022,45,25,0.5,29,23.4,15.5,61.17,961
2022,238,144,0.6,225,25.8,14.7,50.39,962
2022,409,228,1.8,456,28.8,14.4,41.32,962
2022,526,277,2.9,668,31.6,14.6,35.79,961
2022,599,306,3.4,837,33.5,14.9,32.81,961
2022,650,315,3.8,946,34.9,15.1,30.62,960
2022,679,308,4.1,987,35.7,14.9,28.98,958
2022,681,292,4.2,950,36.1,14.7,27.9,957
2022,660,267,4.1,841,36.1,14.5,27.54,955
2022,607,233,4,672,35.6,14.3,28.07,954
2022,500,188,3.8,455,34.8,14.4,29.43,954
2022,318,121,2.9,221,33.2,15,33.44,954
2022,56,21,1.5,26,30,15.7,42.06,955
2022,0,0,1.4,0,28.4,15.6,45.78,955
2022,0,0,1.5,0,27.6,15.8,48.46,956
2022,0,0,1.5,0,27,16,50.86,957
2022,0,0,1.5,0,26.1,16.2,54.43,957
2022,0,0,1.5,0,25.5,16.4,57.23,957
2022,0,0,1.5,0,24.9,16.6,60.17,957
2022,0,0,1.4,0,24.4,16.8,62.51,956
2022,0,0,1.4,0,23.9,16.9,64.85,956
2022,0,0,1.3,0,23.5,17,66.73,956
2022,0,0,1.3,0,23.3,17,67.78,956
2022,0,0,1.4,0,23.1,17.1,69.04,957
2022,68,35,2.2,42,24.3,17.4,65.6,957
2022,293,146,3.3,246,26.6,17.7,58.08,958
2022,471,216,4.6,478,29.3,17.8,50.04,959
2022,261,393,5.6,587,31.7,17.9,43.84,958
2022,542,336,6.2,815,33.5,18,39.87,958
2022,631,329,6.3,942,34.3,18.1,38.3,957
2022,666,317,6.1,983,35.1,18.1,36.78,956
2022,15,407,5.8,421,35.6,18.1,35.75,955
2022,0,35,5.6,35,35.8,18.1,35.2,954
2022,556,255,5.4,658,35.5,18,35.69,953
2022,0,26,5.1,26,34.6,18,37.58,953
2022,251,128,4.4,207,33.3,18.2,40.75,953
2022,36,16,3.5,19,31.2,18.4,46.56,954
2022,0,0,3.4,0,29.9,18.7,51.22,955
2022,0,0,3.5,0,29.1,19.2,55.33,956
2022,0,0,3.4,0,28.2,19.8,60.27,957
2022,0,0,3.1,0,27.4,20.1,64.62,958
2022,0,0,2.8,0,26.6,20.4,68.6,958
2022,0,0,2.6,0,26,20.5,71.76,958
2022,0,0,2.6,0,25.4,20.6,74.93,958
2022,0,0,2.5,0,25,20.7,77.16,957
2022,0,0,2.5,0,24.6,20.8,79.38,957
2022,0,0,2.5,0,24.2,20.8,81.55,957
2022,0,0,2.4,0,23.9,20.9,83.1,957
2022,95,36,2.8,47,24.7,21,79.69,958
2022,329,138,3.8,250,27,20.9,69.18,959
2022,503,201,5,482,29.7,20.4,57.58,959
2022,596,247,5.6,690,31.8,20.1,50.13,959
2022,660,273,5.8,857,33.3,19.9,45.44,958
2022,752,246,5.7,977,34,19.6,42.93,957
2022,772,245,5.6,1016,34.6,19.4,41.03,956
2022,748,249,5.4,972,35,19.4,40,955
2022,742,218,5.4,865,34.5,19.5,41.29,954
2022,685,195,5.5,692,33.8,19.7,43.49,953
2022,576,165,5.3,474,32.6,19.9,47.32,953
2022,405,112,4.8,240,31.2,20.1,51.67,954
2022,107,28,3.7,37,29.7,20,56.03,954
2022,0,0,2.9,0,28.5,19.8,59.44,955
2022,0,0,2.5,0,27.8,19.7,61.43,957
2022,0,0,2.5,0,27.2,19.6,63.24,957
2022,0,0,2.6,0,26.7,19.7,65.38,958
2022,0,0,2.2,0,26.1,19.8,68.48,958
2022,0,0,2,0,25.6,20,71.31,957
2022,0,0,2.1,0,25.2,20.2,73.79,957
2022,0,0,2.2,0,24.7,20.3,76.52,956
2022,0,0,2.4,0,24.3,20.4,78.68,955
2022,0,0,2.6,0,24.1,20.4,79.98,956
2022,0,0,3,0,24,20.5,80.77,956
2022,0,16,3.6,16,24.6,20.6,78.55,957
2022,0,17,4.5,17,25.8,20.7,73.53,957
2022,1,99,5.2,100,27,20.7,68.52,958
2022,10,268,5.5,275,28,20.7,64.69,958
2022,32,412,5.8,440,29,20.7,60.79,957
2022,112,483,6.1,592,30.3,20.4,55.66,956
2022,69,580,6.3,649,31.6,20.1,50.63,955
2022,450,407,6.4,842,32.5,19.8,47.13,954
2022,674,262,6.4,850,33,19.5,44.92,953
2022,821,129,6.3,725,33.4,19.1,43.01,951
2022,97,306,6.2,358,33.2,18.9,42.77,951
2022,117,160,5.8,197,32.3,18.6,44.36,951
2022,175,30,4.9,45,30.8,18.6,48.17,951
2022,0,0,4.4,0,29.7,18.7,51.7,952
2022,0,0,4.2,0,28.9,18.9,54.76,953
2022,0,0,4.2,0,28.3,19.1,57.31,954
2022,0,0,4.5,0,27.7,19.1,59.64,954
2022,0,0,4.7,0,27.2,19.2,61.49,954
2022,0,0,4.9,0,26.8,19.1,62.79,953
2022,0,0,5.1,0,26.4,19.1,64.05,953
2022,0,0,5.4,0,26.2,19,64.59,952
2022,0,0,5.5,0,25.9,19,65.89,952
2022,0,0,5.5,0,25.6,19.2,67.6,953
2022,0,0,5.4,0,25.2,19.3,69.9,953
2022,9,50,5.5,51,25.7,19.6,68.91,955
2022,603,87,6.2,292,27.2,19.8,63.86,955
2022,423,223,6.7,459,28.8,20,59.12,956
2022,870,118,6.9,765,30.4,20.3,54.91,955
2022,923,123,6.8,939,32.1,20.4,50.09,955
2022,901,116,6.7,991,33.6,20.4,46.14,954
2022,947,130,6.4,1077,34.4,20.4,44.09,953
2022,686,262,6.2,924,34.5,20.5,44,952
2022,666,238,5.9,819,34.3,20.6,44.79,952
2022,866,111,5.5,740,33.7,20.7,46.62,951
2022,734,117,4.9,512,32.9,20.9,49.26,951
2022,622,72,3.9,270,31.7,21.1,53.44,952
2022,7,39,2.3,40,29.7,21.5,61.51,953
2022,0,0,1.8,0,28.3,21.7,67.54,954
2022,0,0,1.9,0,27.5,21.8,71.12,955
2022,0,0,1.9,0,26.8,21.8,74.09,956
2022,0,0,1.8,0,26,21.9,77.92,957
2022,0,0,1.5,0,25.4,21.9,81.19,957
2022,0,0,1.2,0,25,22,83.64,958
2022,0,0,0.9,0,24.6,22.1,86.2,957
2022,0,0,0.8,0,24.2,22.3,89.08,957
2022,0,0,0.7,0,23.9,22.5,92.03,958
2022,0,0,0.9,0,23.6,22.6,94.21,959
2022,0,0,1.9,0,23.3,22.5,95.49,960
2022,0,3,3.2,3,23,22.3,95.83,961
2022,0,5,4.3,5,22.4,21.4,93.84,963
2022,0,30,4.8,30,22.1,19.9,87.18,963
2022,0,24,4.6,24,22.8,18.4,76.23,964
2022,0,38,4.3,38,24.2,17.2,65.14,963
2022,0,77,4.1,77,25.6,16.8,58.16,963
2022,0,87,4,87,26.4,16.7,55.18,963
2022,11,335,4.1,345,27.1,16.6,52.65,962
2022,1,294,4.2,294,27.7,16.5,50.39,961
2022,832,126,4.2,731,27.8,16.4,49.84,961
2022,79,301,4.1,344,27.2,16.3,51.26,960
2022,0,47,3.6,47,26,16.2,54.79,960
2022,0,26,2.4,26,24,16.2,61.6,961
2022,0,0,2,0,22.8,15.6,63.79,961
2022,0,0,2.2,0,22.3,14.8,62.57,962
2022,0,0,2.2,0,21.9,14.3,62.1,963
2022,0,0,2,0,21.6,14.1,62.31,964
2022,0,0,1.9,0,21.5,14,62.31,964
2022,0,0,1.7,0,21.3,14,63.08,963
2022,0,0,1.4,0,20.7,14.1,66.06,963
2022,0,0,1.3,0,20,14.3,69.65,962
2022,0,0,1.3,0,19.7,14.2,70.78,962
2022,0,0,1.2,0,19.4,14.3,72.16,962
2022,0,0,1.3,0,19.3,14.2,72.26,963
2022,1,47,2,47,20.4,14.3,68.01,964
2022,0,52,2.4,52,22.4,14.4,60.58,965
2022,791,96,2.6,538,25.4,14.3,50.39,966
2022,867,111,2.9,756,27.8,14.3,43.48,966
2022,905,124,2.8,925,29.3,14.7,40.97,966
2022,910,142,2.6,1027,30.3,15.4,40.55,966
2022,0,190,2.4,190,31,16.1,40.74,965
2022,3,395,2.2,397,31.8,16.6,40.19,963
2022,148,491,2,620,32.4,17,39.69,962
2022,82,388,1.9,447,32.7,17.2,39.61,962
2022,296,279,1.8,439,32.3,17.2,40.52,961
2022,55,181,1.5,199,31.3,17.5,43.77,962
2022,187,30,0.7,47,29,18.8,54.09,962
2022,0,0,0.6,0,28.1,18.4,55.74,963
2022,0,0,0.6,0,27.6,18.2,56.51,963
2022,0,0,0.8,0,26.3,18,60.29,964
2022,0,0,0.9,0,25,17.9,64.62,965
2022,0,0,1.1,0,24.3,17.7,66.87,965
2022,0,0,1.2,0,23.8,17.8,69.15,964
2022,0,0,0.9,0,23.1,18,73,964
2022,0,0,0.7,0,22.5,18.1,76.25,963
2022,0,0,0.7,0,21.9,18.1,79.14,963
2022,0,0,0.8,0,21.5,18.1,80.87,964
2022,0,0,0.9,0,21.3,18,81.45,964
2022,245,39,1.7,66,23.1,18.2,73.89,965
2022,584,90,1.9,290,26.2,18.3,61.98,966
2022,750,116,2.1,535,28.8,18.3,53.03,967
2022,837,134,2,756,30.8,18.2,46.98,966
2022,888,145,2.1,930,32.5,18.2,42.59,966
2022,911,153,2.3,1038,33.9,18.1,39.21,965
2022,913,158,2.4,1071,34.9,18,36.89,964
2022,897,160,2.5,1028,35.5,17.8,35.23,963
2022,882,147,2.5,918,35.6,17.5,34.41,961
2022,823,139,2.3,739,35.4,17.1,33.95,961
2022,722,124,2.2,514,34.6,16.7,34.54,960
2022,550,91,1.7,269,33.2,16.8,37.54,960
2022,200,32,0.8,50,30.2,18.1,48.32,960
2022,0,0,0.8,0,28.6,17.5,51.03,961
2022,0,0,0.8,0,28,17.1,51.69,961
2022,0,0,0.7,0,27.5,16.8,52,962
2022,0,0,0.6,0,27,16.5,52.57,962
2022,0,0,0.6,0,26,16.4,55.36,962
2022,0,0,0.7,0,24.9,16.3,58.78,962
2022,0,0,0.7,0,23.8,16.2,62.41,962
2022,0,0,0.7,0,22.9,16,65.29,961
2022,0,0,0.6,0,22.2,15.9,67.67,961
2022,0,0,0.6,0,21.7,15.8,69.37,961
2022,0,0,0.6,0,21.3,15.8,70.96,962
2022,270,37,1,67,22.7,16.2,66.93,963
2022,620,85,1.2,297,26,15.1,50.94,963
2022,780,110,1.4,545,29.6,13.6,37.51,964
2022,868,125,1.8,770,32.8,13.4,30.9,963
2022,916,134,2,944,34.7,13.7,28.38,963
2022,949,136,2,1058,36.1,13.8,26.46,962
2022,961,136,2.1,1097,37.1,13.8,24.9,960
2022,956,131,2.1,1055,37.6,13.6,23.94,959
2022,926,130,2,940,37.6,13.1,23.26,958
2022,884,118,2,763,37.3,12.5,22.71,957
2022,803,102,2,538,36.4,12.1,23.17,956
2022,641,77,1.6,285,34.9,12.2,25.41,957
2022,272,31,0.8,57,31.3,14.9,37.06,957
2022,0,0,0.9,0,29.7,13.9,38.02,958
2022,0,0,0.7,0,29.1,13.4,38.17,959
2022,0,0,0.6,0,29.1,13,37.14,959
2022,0,0,0.4,0,28.6,13,38.24,960
2022,0,0,0.3,0,27.9,12.9,39.57,960
2022,0,0,0.3,0,26.9,13,42.34,959
2022,0,0,0.2,0,25.8,13.2,45.68,959
2022,0,0,0.3,0,24.7,13.1,48.53,959
2022,0,0,0.5,0,23.4,13.2,52.59,959
2022,0,0,0.6,0,22.4,13.2,55.98,959
2022,0,0,0.5,0,22,13.2,57.47,959
2022,281,38,0.5,69,23.2,14.6,58.58,960
2022,615,87,0.6,298,26.7,13.9,45.47,961
2022,766,116,1,544,30.9,12.9,33.37,961
2022,848,136,1.4,766,33.8,13,28.49,961
2022,891,150,1.8,937,35.6,13.2,26.12,960
2022,922,153,2.3,1049,37,13.3,24.34,959
2022,931,155,2.7,1085,37.9,13.3,23.2,958
2022,921,152,3,1042,38.4,13.3,22.49,957
2022,880,152,3.2,922,38.3,13.3,22.64,956
2022,831,138,3.3,746,37.9,13.3,23.12,955
2022,738,118,3.2,520,37,13.4,24.5,954
2022,564,89,2.6,273,35.3,14.1,28.07,954
2022,200,33,1.2,52,31.5,15.8,38.82,955
2022,0,0,1.1,0,29.4,15.6,43.29,956
2022,0,0,1.1,0,28.3,15.6,46.19,956
2022,0,0,1.3,0,27.5,15.6,48.14,957
2022,0,0,1.4,0,26.8,15.5,49.87,958
2022,0,0,1.5,0,26.2,15.4,51.33,958
2022,0,0,1.6,0,25.7,15.2,52.29,957
2022,0,0,1.5,0,25.1,15.1,53.79,957
2022,0,0,1.5,0,24.6,15,55.09,957
2022,0,0,1.6,0,24.2,14.9,56.21,956
2022,0,0,1.6,0,23.8,14.9,57.59,957
2022,0,0,1.4,0,23.4,15,59.18,957
2022,208,38,2,61,25.2,15.5,55.1,958
2022,533,100,2.8,282,28.6,15.8,45.82,959
2022,699,136,4.1,525,32.2,16,37.88,959
2022,791,158,4.6,745,34.4,16.2,33.88,959
2022,843,172,4.8,916,35.9,16.2,31.18,958
2022,790,231,5,997,36.9,16.1,29.29,957
2022,811,226,5.1,1037,37.7,16,27.77,956
2022,818,211,5.2,1002,38.1,15.8,26.91,955
2022,385,488,5.2,825,38,15.5,26.55,954
2022,2,299,5.2,300,37.5,15.2,26.81,953
2022,429,232,5.1,466,36.5,15,27.98,952
2022,481,103,4.5,261,35,15,30.23,951
2022,145,34,2.9,48,32.3,15.4,36.09,952
2022,0,0,2.4,0,30.6,15.8,40.84,954
2022,0,0,2.3,0,30,16.2,43.37,955
2022,0,0,2,0,29.3,16.6,46.35,956
2022,0,0,2.1,0,28.7,16.8,48.72,956
2022,0,0,2.4,0,28.2,17.1,50.86,956
2022,0,0,2.3,0,27.5,17.3,53.68,955
2022,0,0,2,0,26.6,17.4,57.02,954
2022,0,0,2,0,26.2,17.5,58.65,953
2022,0,0,2.1,0,25.8,17.6,60.64,953
2022,0,0,2.3,0,25.4,17.9,63.23,953
2022,0,0,2.5,0,25.1,18.3,66.04,954
2022,190,39,3.4,60,26,18.8,64.72,955
2022,521,100,5,278,28.2,19.4,59.02,956
2022,701,130,6.1,521,30.5,19.7,52.44,956
2022,802,146,6.4,741,32.5,19.4,45.92,956
2022,860,156,6.5,915,34.1,18.9,40.74,955
2022,848,188,6.4,1011,35.4,18.5,37.08,954
2022,1,343,6.2,344,36.4,18.3,34.62,953
2022,875,167,6,1013,37.2,18,32.46,952
2022,349,479,5.8,785,37.3,17.7,31.76,951
2022,438,364,5.6,685,37,17.6,32.05,951
2022,655,138,5.4,496,36.1,17.6,33.73,951
2022,7,110,5,112,34.8,17.8,36.63,951
2022,6,47,3.2,47,32.7,18.2,42.29,952
2022,0,0,1.7,0,31,19,48.78,954
2022,0,0,1.7,0,30.5,19.4,51.52,955
2022,0,0,2.2,0,29.9,19.6,54.02,955
2022,0,0,2.4,0,29.2,19.8,56.96,955
2022,0,0,1.8,0,28.5,20.1,60.57,955
2022,0,0,1.3,0,27.7,20.6,65.28,955
2022,0,0,1.3,0,27,21,69.86,955
2022,0,0,1.6,0,26.5,21.3,73.31,955
2022,0,0,1.6,0,26.1,21.5,75.94,955
2022,0,0,1.7,0,25.8,21.6,77.89,956
2022,0,0,1.5,0,25.5,21.7,79.63,956
2022,0,7,1.8,7,25.9,21.9,78.47,957
2022,0,54,2.6,55,26.9,21.9,74.03,958
2022,62,254,3.3,289,28.2,21.7,68.06,958
2022,149,360,3.3,470,29.2,21.5,63.42,958
2022,277,423,3.3,668,30.2,21.4,59.37,958
2022,322,446,3.5,759,30.7,21.3,57.43,958
2022,44,637,3.7,681,30.7,21.3,57.28,958
2022,255,423,3.7,669,30.8,21.2,56.78,957
2022,232,427,3.7,630,30.8,21.1,56.33,957
2022,76,377,3.5,433,30.4,20.8,56.66,956
2022,336,230,3.2,414,29.4,20.7,59.69,956
2022,560,87,2.7,273,28.2,20.9,64.66,956
2022,8,46,1.7,47,27,21.2,70.74,956
2022,0,0,0.8,0,26.1,21.5,75.93,957
2022,0,0,0.4,0,25.8,21.8,78.42,959
2022,0,0,0.3,0,25.7,21.9,79.35,960
2022,0,0,0.9,0,25.3,21.9,81.32,960
2022,0,0,1.5,0,24.9,22,83.93,961
2022,0,0,2.5,0,24.2,22,87.56,961
2022,0,0,3.2,0,23.6,21.7,88.96,961
2022,0,0,3.7,0,23,20.7,86.73,961
2022,0,0,3.9,0,22.2,19,82.32,962
2022,0,0,3.5,0,21.7,18,79.51,962
2022,0,0,3.4,0,21.5,17.6,78.36,963
2022,236,38,3.9,64,22,17.1,73.91,963
2022,581,87,5.1,285,23.5,16.1,63.09,963
2022,747,112,5.8,528,25.5,14.9,52.04,963
2022,826,133,5.9,745,27.7,14.3,43.78,963
2022,865,152,5.6,914,29.5,14,38.72,963
2022,852,183,5.3,1010,30.9,13.8,35.37,963
2022,859,188,4.9,1046,31.9,13.7,33.15,962
2022,705,258,4.6,940,32.4,13.6,32,961
2022,787,197,4.3,887,32.3,13.6,32.16,960
2022,445,313,4.1,640,31.7,13.8,33.74,959
2022,638,149,3.9,500,30.7,14.3,36.78,959
2022,467,107,3.4,263,29.3,14.9,41.43,959
2022,148,37,2.1,52,27.4,15.7,48.81,960
2022,0,0,1.5,0,25.9,16.4,55.72,961
2022,0,0,1,0,24.9,16.8,60.83,962
2022,0,0,0.6,0,24.1,17.2,65.18,963
2022,0,0,0.4,0,23.7,17.3,67.19,963
2022,0,0,0.2,0,23.4,17.2,68.34,963
2022,0,0,0.4,0,22.9,17.1,69.69,962
2022,0,0,0.5,0,22.5,17,70.88,962
2022,0,0,0.6,0,22.3,16.8,71.08,961
2022,0,0,0.8,0,22.2,16.7,70.91,961
2022,0,0,0.9,0,22,16.5,71.2,962
2022,0,0,1,0,21.7,16.3,71.62,962
2022,182,39,2,60,23.1,16.3,65.47,963
2022,23,183,2.9,191,25.1,16.4,58.53,964
2022,680,136,3.2,514,27.1,16.6,52.76,964
2022,781,154,3.2,732,29,16.5,46.71,964
2022,839,165,3.3,905,30.6,16.2,41.8,963
2022,894,157,3.3,1023,31.9,15.9,38.16,962
2022,901,160,3.3,1060,32.9,15.6,35.51,961
2022,893,157,3.3,1022,33.7,15.3,33.29,960
2022,866,151,3.2,912,34,15,31.98,959
2022,814,141,3.2,739,33.9,14.6,31.43,959
2022,720,123,3,519,33.3,14.3,31.8,958
2022,554,92,2.5,278,32.2,14.3,33.85,958
